Data_source,Study_name,Year_clean,Total_PAH,Lat,Long,Common_name,Scientific_name,Species_standard,Taxonomic_group,Layman_group,Sample_motivation,Source_sampleID,SumPAHCount,Units_standardized,Basis_standardized,Sum_Method,Tissue_type_standardized_grouped,Detection_limit_standardized,Reporting_limit_standardized,Qualifier_code,Moisture_pct,Lab_ID,Notes,(...),Study_name_clean,Study_name_cleaner
Wetzel,"Dr Wetzel, Mote Marine Database",2008,208.5084523,70.12184,-159.63497,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4466,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,98.80956981,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4458,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4462,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4466,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4458,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4462,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,73.26204605,70.12184,-159.63497,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4466,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,0,70.12184,-159.63497,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4458,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4462,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4466,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4458,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,0,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4462,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2010,67.34605888,70.6081,-160.1111,Grayling,Thymallus arcticus,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,NPRA-06-4466,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,8092.272149,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0154L,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,11511.05383,61.3293,-149.5681,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0155L,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,8435.912203,61.3293,-149.5681,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0156L,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,1439.578336,61.3293,-149.5681,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0157L,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,15313.76086,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0168L,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,12550,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0155M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,20770,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0157M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,25300,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0167M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,5420,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0168M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,118480,61.2403,-149.8861,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0175M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,30400,61.2403,-149.8861,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0176M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,3450,61.2403,-149.8861,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0178M,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,15120,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0167E,,ng/g,,Provided,Eggs,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,0,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0168E,,ng/g,,Provided,Eggs,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,8250,61.2261,-149.8925,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0176E,,ng/g,,Provided,Eggs,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,1994.725846,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0154F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,2841.948545,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0155F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,5344.958446,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0156F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,3679.148135,61.3461,-149.7317,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0157F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,3640.810061,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0167F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,3249.53897,61.2508,-150.288,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0168F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,3080.946166,61.2261,-149.8925,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0175F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,523.8798948,61.2261,-149.8925,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0177F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2008,465.5984292,61.2261,-149.8925,Chinook Salmon,Oncorhynchus tshawytscha,salmon,Chordata (Actinopterygii),Fish,,CIB-08-0178F,,ng/g,,Provided,Whole Body,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.48743,-153.79658,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4354,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.48743,-153.79658,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4358,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.48743,-153.79658,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4362,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.55245,-153.82244,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4435,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.55245,-153.82244,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4439,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.72253,-153.76562,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4443,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.72253,-153.76562,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4447,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.55245,-153.82244,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4451,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.72253,-153.76562,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4455,,ng/g,,Provided,Organ,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.48743,-153.79658,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4353,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.48743,-153.79658,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4357,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.48743,-153.79658,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4361,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.55245,-153.82244,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4434,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.55245,-153.82244,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4438,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.72253,-153.76562,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4442,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.72253,-153.76562,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4446,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.55245,-153.82244,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4450,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2006,0,70.72253,-153.76562,Lake Trout,Salvelinus namaycush,salmon,Chordata (Actinopterygii),Fish,,NPRA-06-4454,,ng/g,,Provided,Muscle,,,,,,,salmon,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,646.4423359,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,228,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,586.6515739,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,229,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,549.4066122,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,230,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,533.4392384,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,231,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,327.8392007,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,729,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,202.3857429,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,730,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,342.9612283,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,731,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,655.0835236,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,732,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,543.8074217,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,733,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,427.2426369,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,734,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,696.4666164,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,735,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,325.5735063,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,736,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,508.9949268,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,737,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,813.4672888,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,738,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,468.1508701,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,739,,ng/g,,Provided,Organ,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,154.6786491,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,178,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,198.051997,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,179,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,245.9917127,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,180,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2024,436.8271246,70.4333,-150.4333,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,181,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,144.1484766,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,969,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,108.6939029,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,970,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,65.89388042,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,971,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,76.46166275,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,972,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,186.1875094,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,973,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,108.7054054,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,974,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,84.45186649,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,975,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
Wetzel,"Dr Wetzel, Mote Marine Database",2022,123.5351089,70.2163,-151.0057,Least Cisco,Coregonus sardinella,anadromous/freshwater fish,Chordata (Actinopterygii),Fish,,976,,ng/g,,Provided,Muscle,,,,,,,anadromous/freshwater fish,Mote Marine Laboratory,Mote Marine Laboratory
