Data_source,Study_name,Year_clean,Total_PAH,Lat,Long,Common_name,Scientific_name,Species_standard,Taxonomic_group,Layman_group,Sample_motivation,Source_sampleID,SumPAHCount,Units_standardized,Basis_standardized,Sum_Method,Tissue_type_standardized_grouped,Detection_limit_standardized,Reporting_limit_standardized,Qualifier_code,Moisture_pct,Lab_ID,Notes,F_____,Study_name_clean,Study_name_cleaner,Region
Diver,Western Mariner Preassessment Tissue,2023,4.420000000000000,57.291390000000000,-135.615600000000001,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM018,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.740000000000000,57.291390000000000,-135.615600000000001,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM019,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.990000000000000,57.291759999999996,-135.615460000000013,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM020,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,8.170999999999999,57.270150000000001,-135.593430000000012,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM001,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,10.714000000000000,57.270170000000000,-135.593850000000003,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WM003,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.900000000000000,57.270280000000000,-135.593310000000002,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM002,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.929000000000000,57.270609999999998,-135.594069999999988,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WM006,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.650000000000000,57.270629999999997,-135.593899999999991,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM004,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.630000000000000,57.270629999999997,-135.593899999999991,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM005,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,3.933000000000000,57.281590000000001,-135.597416699999997,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP01,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,7.004000000000000,57.281250000000000,-135.598050000000001,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM010,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,2.694000000000000,57.281350000000003,-135.597990000000010,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM011,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.410000000000000,57.281350000000003,-135.597990000000010,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM012,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.930000000000000,57.281480000000002,-135.597700000000003,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM013,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.820000000000000,57.281480000000002,-135.597700000000003,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM014,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,2.870000000000000,57.294520769999998,-135.618883100000005,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP04,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.450000000000000,57.300669999999997,-135.637000000000000,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP03,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,2.940000000000000,57.296843330000002,-135.587726699999990,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP05,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,2.910000000000000,57.290066670000002,-135.597603300000003,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP06,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,3.633000000000000,57.267553329999998,-135.583126700000008,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP07,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.620000000000000,57.228479999999998,-135.537356700000004,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP10,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,3.801000000000000,57.192760000000000,-135.476423299999993,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP09,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,3.920000000000000,57.192610000000002,-135.476059999999990,Cockle,Clinocardium nuttallii,cockle,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM043,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,cockle,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,4.650000000000000,57.192790000000002,-135.476229999999987,Butter Clam,Saxidomus gigantea,clam,Bivalvia,Clams,Post-oil spill assessment,1092-A1-WM045,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,clam,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2023,3.381000000000000,57.251849999999997,-135.567313299999995,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-WMCOMP08,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.560000000000000,57.292271999999997,-135.615247000000011,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-17MW001-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.760000000000000,57.292119999999997,-135.615404000000012,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-17MW002-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,7.390000000000000,57.291792000000001,-135.615679000000000,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-17MW003-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.680000000000000,57.270200000000003,-135.593477000000007,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS001-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.820000000000000,57.270209999999999,-135.593783000000002,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS002-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.640000000000000,57.270418999999997,-135.594041000000004,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS003-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.660000000000000,57.270166000000003,-135.593978999999990,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-GS004-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,5.030000000000000,57.281612000000003,-135.597631000000007,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-HI001-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,6.200000000000000,57.281624999999998,-135.598115000000007,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-HI002-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,6.570000000000000,57.281466999999999,-135.598349000000013,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-HI003-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,4.690000000000000,57.192932999999996,-135.476668999999987,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-OS001-24,,ng/g,wet,Provided,Other,1.000000000000000,1,UCALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Diver,Western Mariner Preassessment Tissue,2024,4.610000000000000,57.193109000000000,-135.476937999999990,Bay Mussel,Mytilus trossulus,mussel,Bivalvia,Mussels,Post-oil spill assessment,1092-A1-OS003-24,,ng/g,wet,Provided,Other,1.000000000000000,1,CALC_016,,,,mussel,NOAA Western Mariner Assessment,NOAA Western Mariner Assessment,SEAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,20.399999999999999,60.530000000000001,-147.606666999999987,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC17,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,8.300000000000001,60.530000000000001,-147.606666999999987,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 18,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,12.600000000000000,60.530000000000001,-147.606666999999987,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 20A,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,20.800000000000001,60.530000000000001,-147.606666999999987,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 19,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,27.899999999999999,60.530000000000001,-147.606666999999987,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 20,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,19.899999999999999,60.536110999999998,-147.615555999999998,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 15,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,363.500000000000000,60.536110999999998,-147.615555999999998,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 15,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,352.699999999999989,60.536110999999998,-147.615555999999998,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 15,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,12.300000000000001,60.536110999999998,-147.615555999999998,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 16,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,43.000000000000000,60.536110999999998,-147.615555999999998,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 16A,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,14.600000000000000,60.261944000000000,-147.765832999999986,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 35,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,63.500000000000000,60.261944000000000,-147.765832999999986,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 36,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,6.200000000000000,60.116388999999998,-148.246667000000002,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 41,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,44.299999999999997,60.116388999999998,-148.246667000000002,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 24,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,13.100000000000000,60.685000000000002,-145.939444000000009,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 04A,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,373.000000000000000,60.685000000000002,-145.939444000000009,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 04A,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,357.100000000000023,60.685000000000002,-145.939444000000009,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 04A,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,24.199999999999999,60.685000000000002,-145.939444000000009,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 01,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,32.000000000000000,60.685000000000002,-145.939444000000009,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 02,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,22.699999999999999,60.685000000000002,-145.939444000000009,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 03,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
Shigenaka,"Shigenaka 2008, Exxon Valdez Intertidal monitoring",2007,22.800000000000001,60.543889000000000,-147.602499999999992,Littleneck Clam,Leukoma staminea,clam,Bivalvia,Clams,Background biomonitoring / Post-oil spill assessment,TC 08b,,ng/g,dry,Provided,Whole Body,,,,1,,,clam,"Exxon Valdez Intertidal Study, Shigenaka",Other Peer-reviewed Studies,SCAK
