Study	NST_Site	General_Location	Specific_Location	Sample_ID	Latitude	Longitude	Fiscal_Year	Collection_Date	Matrix	Scientific_Name	Method	Parameter	Value	Qualifier	Unit	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Decalin	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Dibenzothiophenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Fluoranthenes_Pyrenes	1.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Fluorenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Naphthalenes	6.9	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C3-Phenanthrenes_Anthracenes	3.7	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C30-Hopane	40.9		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C4-Chrysenes	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C4-Decalin	0	Not detected	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C4-Naphthalenes	3.4	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	C4-Phenanthrenes_Anthracenes	3.2	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Chrysene	3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Cis_Trans Decalin	17.9		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Dibenzo[a,h]anthracene	0.3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Dibenzofuran	9.8		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Dibenzothiophene	1.3	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Fluoranthene	7.6	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Fluorene	6.4		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Indeno[1,2,3-c,d]pyrene	0.5	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Naphthalene	25		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Naphthobenzothiophene	1.4	Below the MDL	ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Perylene	5.7		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Phenanthrene	11		ng/dry g	
North Pacific Research Board Alaska Study	NPR_SHA	Seldovia Bay	Powder Island	BA2010NPR_SHACN	59.50694444	-151.8813889	2010	5/29/2010 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2010	Pyrene	2.6	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	1,6,7-Trimethylnaphthalene	1.8		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	1-Methylnaphthalene	6.2	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	1-Methylphenanthrene	3		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	2,6-Dimethylnaphthalene	5.5		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	2-Methylnaphthalene	12.5		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Acenaphthene	2.1	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Acenaphthylene	1	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Anthracene	0.9	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benz[a]anthracene	1.1	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benzo[a]pyrene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benzo[b]fluoranthene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benzo[e]pyrene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benzo[g,h,i]perylene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benzo[k]fluoranthene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Biphenyl	4.3		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Decalin	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Dibenzothiophenes	5.1		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Fluorenes	8.1		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Naphthalenes	12.2		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C1-Phenanthrenes_Anthracenes	11.6		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Decalin	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Dibenzothiophenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Fluorenes	10.1		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Naphthalenes	14.5		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C2-Phenanthrenes_Anthracenes	10.6		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Benzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Decalin	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Dibenzothiophenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Fluorenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Naphthalenes	17.3		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C3-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C4-Chrysenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C4-Decalin	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C4-Naphthalenes	7	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	C4-Phenanthrenes_Anthracenes	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Chrysene	2.9	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Decalin	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Dibenzo[a,h]anthracene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Dibenzofuran	6.6		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Dibenzothiophene	2.2	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Fluoranthene	6.2	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Fluorene	4.6		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Indeno[1,2,3-c,d]pyrene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Naphthalene	14.9		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Naphthobenzothiophene	0	Not detected	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Perylene	2.1	Below the MDL	ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Phenanthrene	14.6		ng/dry g	
Mussel Watch	RBMF	Resurrection Bay	Mud Flats	MW2007RBMFCN	60.113	-149.374	2007	6/10/2007 12:00:00 AM	Cockles	Clinocardium nuttallii	PAH-2002	Pyrene	1.4	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	1,6,7-Trimethylnaphthalene	1.2	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	1-Methylnaphthalene	3.5	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	1-Methylphenanthrene	0.8	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	2,6-Dimethylnaphthalene	2.7	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	2-Methylnaphthalene	3.8	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Acenaphthene	1.1	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Acenaphthylene	0.6	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Anthracene	0.4	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Benz[a]anthracene	0.6	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Benzo[a]pyrene	0.2	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Benzo[b]fluoranthene	0.5	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Benzo[e]pyrene	1.2	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Benzo[g,h,i]perylene	0.9	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Benzo[k]fluoranthene	0.5	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	Biphenyl	4.2	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C1-Chrysenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C1-Dibenzothiophenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C1-Fluoranthenes_Pyrenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C1-Fluorenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C1-Naphthalenes	7.3	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C1-Phenanthrenes_Anthracenes	8.4	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C2-Chrysenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C2-Dibenzothiophenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C2-Fluorenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C2-Naphthalenes	9	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C2-Phenanthrenes_Anthracenes	4.8	Below the MDL	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C3-Chrysenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C3-Dibenzothiophenes	0	Not detected	ng/dry g	
Bering Sea Study	BER_36N	Norton Sound	36N	SS1994BER_36NCOC	65.02	-169.5	1994		Cockles	Clinocardium nuttallii	GCMS	C3-Fluorenes	0	Not detected	ng/dry g	
